numero habitantes,Zona_Entorno,Region,consumo kwh mensual,Aislamiento_Termico,Material_Vivienda,Uso_Calentador,Tiene_AC,Indice_Eficiencia_Energetica,Horas_Ocupacion_dia,Temp_Promedio_Celsius,area construccion metros cuadrados,gasto usd mensual
3,Residencial,Costa,129.6,Bueno,Hormigon,No,Si,44,8,30.7,116.3,15.54
4,Residencial,Sierra,275.4,Malo,Hormigon,No,No,44,15,22.9,119.3,30.88
6,Comercial,Sierra,297.1,Malo,Madera,Si,Si,64,16,28.5,166.7,32.46
3,Residencial,Sierra,240.8,Bueno,Madera,No,Si,65,20,18.7,117.3,45.77
5,Residencial,Sierra,244.8,Regular,Madera,Si,Si,58,7,23.8,83.5,27.05
1,Residencial,Costa,149.1,Bueno,Mixto,Si,Si,69,13,23.1,88.9,19.13
4,Comercial,Costa,121.4,Bueno,Mixto,No,No,75,4,30.3,118.7,23.62
5,Residencial,Sierra,281.9,Bueno,Hormigon,No,Si,87,14,32.5,109.2,37.02
4,Comercial,Sierra,228.7,Malo,Madera,No,No,87,19,24.9,117.2,25.45
3,Comercial,Costa,155.3,Bueno,Hormigon,Si,No,55,14,30.4,122.5,19.1
4,Residencial,Costa,289.7,Malo,Hormigon,No,Si,46,12,28.5,117.3,36.99
5,Residencial,Costa,215.3,Bueno,Hormigon,No,No,57,5,32.5,94.3,26.46
7,Residencial,Sierra,217.5,Malo,Hormigon,Si,No,95,10,30.2,50.0,28.45
3,Residencial,Sierra,131.1,Bueno,Hormigon,No,Si,60,22,19.2,144.4,19.83
3,Comercial,Oriente,126.8,Bueno,Madera,No,No,70,21,28.7,132.6,22.23
6,Residencial,Costa,215.2,Regular,Mixto,Si,Si,40,23,26.0,84.0,23.85
3,Residencial,Sierra,127.4,Regular,Madera,Si,Si,42,10,18.2,120.7,18.33
2,Residencial,Costa,177.2,Bueno,Madera,Si,No,70,12,21.8,148.7,21.28
3,Comercial,Sierra,286.7,Bueno,Madera,Si,No,64,15,31.8,155.6,31.22
4,Residencial,Costa,196.1,Bueno,Mixto,Si,No,92,6,31.9,169.3,21.92
4,Residencial,Sierra,181.8,Bueno,Mixto,No,No,47,19,30.0,68.9,25.69
3,Comercial,Oriente,177.3,Regular,Mixto,No,No,40,10,32.7,139.0,25.27
7,Comercial,Oriente,411.7,Malo,Madera,Si,No,46,8,30.1,108.3,50.85
2,Residencial,Costa,231.5,Bueno,Mixto,No,No,46,10,18.2,104.6,29.0
6,Residencial,Sierra,303.1,Regular,Hormigon,No,Si,47,22,22.3,91.7,51.33
2,Residencial,Sierra,132.9,Bueno,Mixto,Si,Si,58,20,18.5,126.1,18.16
2,Residencial,Costa,291.0,Bueno,Madera,Si,Si,56,19,19.4,145.6,36.46
3,Residencial,Sierra,168.6,Malo,Madera,Si,No,50,22,21.3,125.1,21.84
4,Comercial,Costa,284.9,Bueno,Hormigon,No,No,86,21,25.6,75.1,38.19
3,Comercial,Sierra,150.8,Bueno,Mixto,Si,No,80,22,30.7,129.7,18.29
7,Residencial,Costa,186.1,Malo,Mixto,No,Si,88,7,30.9,58.7,20.91
4,Residencial,Sierra,152.9,Malo,Hormigon,No,Si,50,4,27.2,93.3,17.31
5,Comercial,Costa,320.3,Malo,Madera,No,Si,77,7,31.9,72.7,34.14
3,Residencial,Sierra,197.9,Malo,Madera,No,No,80,7,25.5,129.1,25.43
5,Residencial,Oriente,289.6,Regular,Mixto,Si,Si,89,12,31.3,124.6,37.47
4,Residencial,Sierra,265.9,Regular,Mixto,No,Si,91,11,24.8,125.6,44.34
5,Residencial,Costa,269.2,Regular,Mixto,Si,No,41,5,22.2,105.5,36.24
3,Residencial,Oriente,178.7,Bueno,Mixto,No,Si,43,9,31.7,117.8,25.49
2,Comercial,Sierra,131.8,Malo,Mixto,Si,Si,89,14,23.8,91.3,17.59
5,Residencial,Oriente,163.4,Malo,Madera,Si,Si,67,7,25.6,132.0,22.53
5,Residencial,Sierra,327.1,Regular,Madera,Si,No,72,17,22.9,160.3,37.91
6,Residencial,Oriente,211.1,Bueno,Madera,No,Si,50,12,27.9,91.3,23.13
2,Comercial,Costa,254.1,Bueno,Madera,No,No,42,5,32.9,95.7,35.29
1,Comercial,Sierra,265.0,Bueno,Hormigon,No,No,79,4,18.4,96.6,33.96
6,Comercial,Sierra,271.9,Regular,Madera,Si,Si,44,7,31.5,80.5,48.29
3,Comercial,Costa,145.9,Bueno,Hormigon,No,Si,91,15,18.1,140.0,18.83
5,Residencial,Oriente,260.6,Bueno,Madera,No,No,60,8,23.5,148.3,35.91
5,Comercial,Costa,319.3,Bueno,Mixto,No,No,61,12,20.5,97.8,37.42
5,Residencial,Costa,203.9,Malo,Mixto,Si,No,93,7,29.4,82.1,34.09
3,Residencial,Oriente,159.7,Regular,Mixto,No,No,76,19,18.8,102.6,19.47
5,Comercial,Costa,291.0,Malo,Hormigon,No,No,99,5,26.3,97.8,44.55
3,Comercial,Sierra,208.0,Malo,Madera,Si,Si,50,19,22.4,95.2,23.94
3,Comercial,Sierra,221.0,Regular,Madera,Si,No,83,19,20.0,132.5,27.69
3,Comercial,Sierra,248.3,Malo,Hormigon,Si,Si,61,14,29.6,81.7,34.86
5,Comercial,Costa,370.8,Bueno,Hormigon,Si,No,80,4,21.3,133.8,54.02
3,Residencial,Sierra,196.5,Bueno,Hormigon,Si,Si,92,18,21.4,88.4,25.97
6,Comercial,Sierra,369.1,Bueno,Hormigon,Si,No,52,7,22.1,73.2,40.31
3,Comercial,Sierra,199.4,Bueno,Hormigon,No,Si,93,21,26.8,117.1,26.84
5,Comercial,Sierra,286.8,Regular,Mixto,No,Si,91,20,27.9,106.5,33.02
4,Residencial,Sierra,219.1,Malo,Madera,Si,No,42,10,18.3,88.6,27.83
4,Comercial,Sierra,246.1,Malo,Hormigon,No,No,52,21,21.6,89.4,28.72
2,Residencial,Costa,231.2,Bueno,Mixto,Si,Si,67,16,24.5,146.0,26.22
3,Comercial,Sierra,286.0,Bueno,Hormigon,No,Si,93,23,23.0,80.7,34.78
2,Comercial,Sierra,86.0,Malo,Mixto,Si,Si,50,23,31.3,108.1,14.75
3,Residencial,Oriente,249.0,Regular,Hormigon,Si,No,50,13,29.8,106.7,46.75
2,Comercial,Costa,331.7,Malo,Madera,No,No,60,4,27.4,134.3,36.76
6,Residencial,Costa,321.4,Bueno,Hormigon,No,No,91,5,23.1,110.7,52.63
7,Residencial,Costa,267.8,Bueno,Hormigon,No,No,60,20,28.5,50.0,34.24
5,Residencial,Costa,189.6,Regular,Madera,No,Si,46,6,30.7,120.9,27.59
1,Comercial,Sierra,250.9,Malo,Madera,No,No,56,20,26.9,98.2,33.94
3,Comercial,Sierra,351.3,Regular,Hormigon,No,No,87,15,29.8,129.2,50.66
1,Comercial,Oriente,216.2,Regular,Madera,No,No,53,15,29.2,154.2,38.51
6,Residencial,Oriente,268.5,Bueno,Madera,No,No,72,23,26.6,129.4,30.5
5,Comercial,Costa,184.6,Malo,Mixto,Si,No,50,13,22.7,132.5,26.67
2,Residencial,Oriente,190.1,Bueno,Madera,No,Si,52,10,29.2,116.4,21.33
5,Comercial,Oriente,371.9,Malo,Madera,No,No,40,13,21.1,105.4,62.52
2,Residencial,Costa,259.8,Bueno,Hormigon,Si,Si,73,21,29.7,134.9,32.86
2,Residencial,Costa,192.6,Bueno,Hormigon,Si,No,48,9,30.1,162.4,26.7
3,Residencial,Oriente,197.6,Malo,Mixto,Si,No,52,10,30.3,126.9,22.2
2,Comercial,Sierra,219.1,Malo,Hormigon,Si,No,76,20,25.1,116.7,27.52
4,Residencial,Oriente,199.6,Bueno,Madera,No,No,69,15,20.9,96.8,24.95
5,Residencial,Oriente,282.4,Malo,Madera,No,Si,80,20,19.5,124.4,42.66
1,Residencial,Sierra,123.0,Bueno,Madera,Si,Si,84,21,29.2,128.1,15.18
3,Residencial,Sierra,230.6,Malo,Hormigon,Si,No,76,17,31.3,146.9,28.38
3,Residencial,Costa,216.2,Bueno,Madera,No,Si,86,14,27.8,54.6,25.37
3,Residencial,Costa,233.9,Bueno,Madera,No,Si,46,5,20.2,68.1,32.27
3,Comercial,Oriente,264.1,Bueno,Mixto,No,No,53,4,32.0,65.6,32.69
4,Comercial,Sierra,302.6,Regular,Mixto,No,Si,87,14,32.8,101.7,37.71
3,Residencial,Costa,273.0,Malo,Mixto,Si,Si,45,5,24.5,121.1,31.91
3,Comercial,Oriente,322.9,Bueno,Hormigon,No,No,73,19,26.9,110.5,35.41
5,Comercial,Sierra,262.6,Regular,Madera,Si,No,55,6,29.7,93.7,38.5
2,Residencial,Oriente,116.2,Bueno,Madera,Si,Si,90,23,29.0,105.8,25.34
5,Residencial,Costa,248.8,Regular,Madera,Si,No,76,4,32.5,66.4,34.82
5,Residencial,Costa,250.8,Bueno,Mixto,No,No,75,23,19.7,128.3,30.68
3,Comercial,Sierra,150.7,Bueno,Madera,Si,No,85,11,26.7,126.3,27.32
4,Residencial,Oriente,204.9,Regular,Madera,No,Si,98,22,28.4,101.3,24.32
3,Comercial,Sierra,260.1,Regular,Madera,Si,No,45,4,31.4,125.1,29.21
4,Residencial,Costa,278.1,Malo,Madera,No,No,47,8,31.1,104.3,35.72
4,Comercial,Costa,287.1,Malo,Madera,Si,Si,63,4,32.7,58.7,51.87
3,Residencial,Oriente,180.2,Regular,Hormigon,Si,Si,42,14,25.7,83.4,36.06
7,Residencial,Oriente,250.8,Malo,Madera,No,Si,43,12,30.5,114.3,30.79
3,Comercial,Oriente,220.0,Regular,Hormigon,No,Si,71,8,24.4,117.5,30.93
3,Comercial,Sierra,157.9,Malo,Madera,Si,Si,40,5,24.3,113.3,21.56
7,Comercial,Oriente,253.6,Bueno,Hormigon,Si,No,73,16,21.8,108.6,33.88
3,Comercial,Oriente,289.7,Malo,Madera,No,Si,84,21,30.3,122.7,42.18
6,Comercial,Costa,298.2,Bueno,Madera,Si,No,48,15,32.8,105.6,36.0
5,Comercial,Costa,216.7,Bueno,Madera,No,Si,51,17,21.8,55.7,30.89
5,Residencial,Oriente,184.8,Malo,Madera,No,No,49,8,18.8,118.4,24.54
3,Comercial,Oriente,169.3,Regular,Mixto,Si,No,49,13,30.2,50.9,25.11
1,Residencial,Costa,95.9,Bueno,Madera,No,Si,89,23,27.3,107.6,15.99
3,Residencial,Oriente,167.3,Bueno,Hormigon,Si,Si,83,5,32.4,118.0,20.91
1,Comercial,Sierra,135.4,Malo,Mixto,No,Si,93,7,21.8,69.5,17.12
4,Residencial,Sierra,198.6,Regular,Mixto,No,Si,87,15,19.1,153.7,36.3
3,Comercial,Sierra,297.4,Regular,Madera,Si,Si,62,14,25.4,104.7,39.03
3,Comercial,Oriente,174.6,Malo,Hormigon,No,Si,45,7,19.3,102.5,20.69
4,Residencial,Costa,171.7,Regular,Hormigon,Si,No,63,14,21.9,153.4,25.25
4,Residencial,Oriente,323.6,Malo,Mixto,No,No,96,12,19.9,110.2,47.04
4,Comercial,Oriente,245.5,Malo,Hormigon,No,No,63,13,21.4,113.7,30.22
5,Comercial,Costa,151.6,Malo,Madera,No,No,60,9,19.6,120.2,30.86
2,Residencial,Costa,248.4,Bueno,Madera,No,No,95,18,32.3,100.8,37.54
3,Residencial,Costa,248.0,Bueno,Madera,Si,Si,81,13,22.2,106.3,30.81
6,Residencial,Sierra,238.8,Bueno,Madera,No,Si,70,9,24.7,91.1,35.27
2,Residencial,Oriente,200.5,Malo,Madera,No,No,86,4,31.5,133.1,31.65
3,Comercial,Costa,131.6,Bueno,Mixto,No,No,97,23,28.2,75.4,29.68
1,Comercial,Oriente,102.9,Bueno,Madera,Si,Si,80,7,27.3,131.3,18.08
6,Comercial,Sierra,197.7,Bueno,Madera,Si,Si,69,17,28.6,75.8,23.82
4,Comercial,Sierra,259.7,Malo,Mixto,Si,Si,95,23,30.4,90.7,39.09
6,Residencial,Costa,195.7,Malo,Mixto,Si,Si,73,23,31.2,98.8,26.37
3,Residencial,Costa,265.6,Malo,Mixto,No,No,57,11,27.6,94.9,35.98
2,Comercial,Oriente,167.0,Bueno,Hormigon,No,No,51,14,31.4,64.7,19.02
3,Comercial,Costa,270.5,Regular,Hormigon,No,Si,74,18,26.0,51.5,34.87
4,Comercial,Oriente,185.2,Bueno,Madera,Si,Si,46,22,22.2,87.6,26.11
5,Comercial,Costa,196.9,Bueno,Madera,Si,No,80,11,31.2,108.1,24.88
5,Comercial,Oriente,414.3,Malo,Madera,No,No,79,16,26.1,86.9,67.57
4,Comercial,Oriente,173.3,Malo,Hormigon,No,No,64,21,31.6,73.1,33.38
6,Comercial,Oriente,235.0,Bueno,Madera,No,Si,45,20,18.6,69.4,33.82
3,Comercial,Oriente,168.5,Bueno,Madera,Si,No,40,9,24.0,118.7,20.17
4,Comercial,Sierra,154.7,Regular,Hormigon,No,Si,85,18,32.2,121.6,22.21
3,Residencial,Oriente,192.4,Regular,Mixto,No,Si,55,16,21.7,138.8,23.61
5,Comercial,Costa,313.3,Malo,Hormigon,Si,Si,99,21,32.1,81.3,34.41
2,Residencial,Sierra,202.0,Regular,Madera,Si,No,87,14,32.3,117.4,25.44
1,Residencial,Sierra,219.6,Regular,Hormigon,No,No,43,16,31.2,72.6,25.59
3,Comercial,Oriente,101.0,Malo,Mixto,Si,Si,68,4,26.5,59.9,19.04
2,Comercial,Sierra,122.3,Regular,Mixto,No,No,77,21,27.7,97.5,17.91
5,Residencial,Oriente,266.7,Bueno,Mixto,No,Si,86,8,31.0,92.9,32.86
6,Residencial,Costa,342.2,Regular,Mixto,No,No,67,9,29.6,129.3,38.45
3,Comercial,Oriente,269.3,Malo,Mixto,No,Si,61,4,27.5,84.1,29.28
3,Residencial,Sierra,259.1,Bueno,Mixto,Si,Si,47,10,32.7,50.0,30.69
3,Comercial,Costa,238.1,Regular,Madera,Si,No,71,7,28.3,94.5,31.76
6,Comercial,Oriente,239.9,Bueno,Madera,Si,No,72,12,32.6,134.0,27.19
3,Comercial,Costa,279.0,Bueno,Hormigon,No,Si,52,18,18.9,74.3,47.93
3,Residencial,Costa,195.0,Regular,Madera,No,No,66,9,20.1,93.7,28.0
3,Residencial,Sierra,264.4,Regular,Mixto,No,Si,57,20,24.8,126.0,31.73
4,Comercial,Costa,187.9,Malo,Madera,Si,Si,57,23,23.8,105.7,26.76
4,Residencial,Sierra,197.7,Malo,Hormigon,Si,Si,52,21,29.7,108.4,26.04
6,Residencial,Costa,248.5,Bueno,Mixto,No,Si,61,7,20.4,94.0,27.12
1,Residencial,Oriente,241.6,Malo,Madera,Si,Si,53,12,32.6,96.3,35.24
7,Residencial,Costa,286.7,Bueno,Madera,Si,Si,50,17,22.7,72.5,32.81
7,Residencial,Oriente,291.6,Bueno,Hormigon,Si,Si,78,6,24.4,90.7,37.26
5,Residencial,Oriente,331.2,Malo,Mixto,Si,Si,89,4,22.1,74.1,35.42
3,Residencial,Costa,155.7,Malo,Hormigon,No,No,92,14,26.7,68.7,17.82
2,Comercial,Oriente,270.8,Malo,Mixto,Si,No,61,4,18.9,123.1,33.98
2,Residencial,Costa,215.3,Regular,Mixto,No,Si,75,15,20.2,130.1,37.3
2,Residencial,Costa,204.3,Bueno,Madera,Si,Si,56,12,29.2,85.2,25.19
4,Residencial,Oriente,268.7,Bueno,Hormigon,No,Si,90,8,20.8,92.3,28.96
3,Residencial,Oriente,227.1,Bueno,Hormigon,No,No,71,18,21.5,123.2,27.63
2,Residencial,Sierra,218.1,Malo,Hormigon,Si,Si,53,21,29.9,87.2,27.47
6,Residencial,Oriente,301.1,Malo,Mixto,No,Si,81,12,19.4,115.3,34.9
4,Residencial,Sierra,225.0,Malo,Hormigon,No,Si,96,16,24.6,147.2,28.64
4,Residencial,Oriente,296.6,Malo,Mixto,Si,No,68,16,18.3,151.9,35.56
5,Comercial,Costa,242.3,Malo,Hormigon,No,No,45,16,23.2,89.2,34.9
4,Residencial,Oriente,230.9,Regular,Hormigon,Si,No,89,13,28.5,99.1,28.23
4,Residencial,Costa,344.1,Malo,Madera,No,Si,96,13,19.4,126.6,41.54
4,Residencial,Costa,326.3,Bueno,Hormigon,Si,Si,43,10,31.3,104.4,37.19
4,Residencial,Costa,174.7,Malo,Madera,Si,No,50,8,31.6,98.0,21.6
6,Comercial,Sierra,223.4,Bueno,Madera,Si,Si,84,23,19.6,102.3,27.64
1,Comercial,Oriente,177.8,Malo,Mixto,Si,No,79,10,32.9,89.2,24.2
5,Comercial,Costa,279.8,Malo,Hormigon,Si,No,49,23,22.5,75.9,30.0
3,Comercial,Costa,158.9,Bueno,Hormigon,No,Si,94,13,19.3,106.8,21.5
6,Comercial,Sierra,243.4,Bueno,Hormigon,No,Si,67,13,18.1,120.7,28.39
3,Comercial,Oriente,324.3,Bueno,Madera,Si,Si,50,16,24.1,133.6,48.41
3,Comercial,Oriente,257.7,Bueno,Hormigon,No,Si,74,18,27.4,117.7,42.02
3,Comercial,Sierra,182.7,Regular,Mixto,No,No,54,9,23.0,84.3,23.64
6,Comercial,Sierra,344.3,Bueno,Mixto,No,No,47,23,30.6,146.4,40.53
3,Comercial,Oriente,259.7,Malo,Hormigon,Si,No,59,15,28.7,127.0,29.31
6,Comercial,Sierra,204.1,Malo,Madera,Si,No,89,22,23.3,110.2,37.89
6,Comercial,Oriente,188.2,Regular,Mixto,No,No,98,14,29.0,94.8,21.3
5,Comercial,Oriente,286.0,Bueno,Mixto,Si,No,60,9,32.1,126.3,33.75
3,Comercial,Costa,288.0,Malo,Madera,Si,Si,40,4,19.4,72.1,41.1
4,Comercial,Costa,199.9,Regular,Mixto,No,No,68,5,22.6,114.5,22.32
5,Comercial,Oriente,146.5,Malo,Madera,Si,Si,63,18,24.9,140.0,28.12
7,Residencial,Oriente,381.4,Regular,Mixto,Si,Si,69,7,25.5,157.0,51.43
1,Comercial,Oriente,50.0,Regular,Madera,Si,No,79,8,26.1,120.1,12.72
4,Residencial,Oriente,177.6,Bueno,Mixto,Si,No,74,18,22.5,83.2,23.95
7,Comercial,Oriente,334.9,Regular,Hormigon,Si,Si,72,14,28.0,72.1,39.69
5,Comercial,Oriente,137.6,Malo,Mixto,No,Si,59,13,27.7,65.8,18.86
3,Residencial,Sierra,304.1,Malo,Mixto,Si,No,96,20,26.7,52.7,32.68
6,Comercial,Oriente,258.7,Bueno,Hormigon,Si,No,55,5,19.7,55.9,40.06
3,Residencial,Sierra,189.1,Bueno,Hormigon,No,Si,48,23,25.2,132.7,24.39
4,Residencial,Sierra,260.3,Regular,Hormigon,No,No,70,13,23.3,152.9,31.03
5,Residencial,Oriente,158.4,Bueno,Hormigon,Si,No,56,23,25.4,52.2,25.31
5,Comercial,Oriente,215.3,Malo,Madera,No,No,98,6,31.8,134.9,28.06
4,Comercial,Sierra,270.9,Malo,Madera,Si,No,70,22,25.2,111.4,46.49
5,Comercial,Sierra,297.6,Bueno,Mixto,No,No,87,8,18.2,115.8,36.05
4,Residencial,Oriente,171.2,Bueno,Mixto,Si,Si,62,6,24.6,114.9,31.71
2,Residencial,Oriente,231.0,Bueno,Mixto,No,No,45,11,30.3,60.8,26.03
2,Comercial,Sierra,145.8,Regular,Madera,Si,No,69,8,29.7,78.4,23.4
5,Comercial,Sierra,176.0,Regular,Mixto,No,Si,94,15,25.7,114.0,25.58
7,Comercial,Sierra,218.3,Malo,Mixto,Si,Si,46,17,21.7,113.8,26.35
5,Comercial,Costa,225.4,Regular,Madera,Si,No,95,10,25.0,99.0,30.65
3,Comercial,Sierra,194.4,Regular,Mixto,Si,No,87,14,26.5,129.8,28.6
3,Residencial,Costa,176.4,Regular,Madera,No,Si,79,11,33.0,117.3,20.23
2,Residencial,Oriente,222.6,Regular,Madera,No,No,81,8,27.7,181.4,29.18
3,Residencial,Oriente,273.1,Malo,Hormigon,Si,No,85,11,28.4,99.2,33.64
4,Comercial,Sierra,299.9,Bueno,Hormigon,Si,No,50,15,25.4,112.3,34.15
2,Residencial,Oriente,180.9,Malo,Madera,Si,Si,73,18,23.3,103.5,30.31
6,Residencial,Oriente,151.5,Regular,Madera,Si,No,51,22,30.2,136.1,22.53
3,Residencial,Oriente,145.5,Bueno,Hormigon,No,No,99,19,25.4,129.1,26.61
3,Residencial,Oriente,159.4,Bueno,Mixto,No,Si,99,17,32.9,99.5,22.6
3,Residencial,Costa,156.7,Bueno,Mixto,No,No,91,10,24.9,123.8,21.2
5,Comercial,Costa,259.0,Malo,Mixto,Si,No,91,11,19.0,89.6,30.8
5,Residencial,Sierra,263.5,Bueno,Madera,Si,No,84,10,28.2,108.2,47.72
4,Comercial,Sierra,271.3,Malo,Hormigon,No,No,86,21,18.7,114.9,45.57
4,Comercial,Sierra,141.3,Malo,Mixto,No,Si,66,9,21.8,135.9,29.19
3,Comercial,Oriente,263.3,Regular,Hormigon,No,Si,97,22,23.3,111.6,31.05
6,Comercial,Oriente,159.0,Regular,Hormigon,No,No,51,7,29.1,92.7,23.37
1,Comercial,Costa,276.6,Bueno,Madera,Si,No,52,6,25.4,97.7,36.12
5,Residencial,Costa,218.1,Bueno,Mixto,Si,No,47,20,18.4,98.2,24.88
1,Residencial,Sierra,195.0,Regular,Hormigon,Si,No,55,22,27.3,145.4,24.34
7,Comercial,Costa,275.1,Malo,Madera,No,Si,68,18,24.2,110.9,50.86
4,Comercial,Costa,252.5,Malo,Madera,Si,Si,74,9,31.8,68.3,30.53
6,Comercial,Costa,314.1,Regular,Madera,No,Si,99,15,25.5,126.1,34.77
5,Residencial,Costa,180.1,Malo,Mixto,No,No,68,22,28.6,124.9,20.48
1,Comercial,Costa,202.9,Regular,Mixto,No,No,70,9,21.3,68.9,28.38
4,Residencial,Sierra,298.2,Regular,Madera,No,No,52,14,29.4,91.9,40.34
3,Comercial,Sierra,245.8,Bueno,Mixto,No,Si,51,23,28.8,50.0,32.82
3,Residencial,Costa,262.8,Bueno,Mixto,Si,Si,90,23,31.6,104.7,38.07
4,Comercial,Sierra,185.8,Regular,Hormigon,Si,Si,41,13,18.5,113.0,27.58
6,Residencial,Oriente,273.9,Bueno,Madera,Si,Si,72,19,24.7,115.6,41.56
5,Comercial,Costa,316.3,Regular,Madera,No,Si,47,21,28.2,82.1,47.86
3,Residencial,Oriente,183.9,Malo,Mixto,Si,No,80,17,19.4,63.2,26.67
2,Residencial,Sierra,309.7,Malo,Madera,No,No,96,7,24.2,101.7,38.42
7,Residencial,Sierra,283.5,Malo,Madera,Si,No,98,15,32.1,98.6,36.99
3,Residencial,Oriente,218.2,Malo,Madera,No,Si,79,23,24.5,120.8,33.02
6,Residencial,Sierra,305.2,Regular,Mixto,No,No,92,11,32.8,122.5,33.96
2,Residencial,Costa,61.4,Malo,Mixto,Si,No,88,10,18.9,129.1,11.25
4,Residencial,Oriente,301.7,Malo,Mixto,No,Si,80,12,28.8,73.9,35.31
4,Comercial,Costa,315.0,Malo,Hormigon,Si,Si,71,20,26.7,76.9,40.03
4,Comercial,Oriente,255.2,Malo,Madera,Si,Si,77,13,25.5,90.3,35.46
1,Comercial,Sierra,186.1,Regular,Hormigon,Si,No,67,6,32.6,122.5,21.55
4,Comercial,Oriente,163.5,Malo,Mixto,No,Si,54,11,19.9,87.0,29.02
5,Comercial,Oriente,298.2,Bueno,Hormigon,No,No,62,17,31.4,92.1,37.51
5,Residencial,Costa,175.2,Bueno,Madera,No,No,63,10,28.4,60.9,22.31
5,Residencial,Sierra,181.3,Bueno,Madera,No,Si,52,19,21.9,53.8,28.25
4,Residencial,Costa,252.8,Bueno,Mixto,Si,No,60,21,31.5,98.3,32.81
3,Residencial,Sierra,110.0,Bueno,Mixto,No,Si,93,14,24.4,110.9,15.63
4,Residencial,Costa,268.6,Bueno,Hormigon,Si,Si,51,9,30.2,89.0,34.61
2,Comercial,Oriente,100.7,Regular,Mixto,Si,No,52,23,23.8,89.4,15.24
3,Comercial,Costa,156.5,Bueno,Hormigon,No,No,78,17,30.8,125.2,19.56
4,Comercial,Sierra,209.4,Malo,Madera,No,No,62,16,27.5,119.6,25.97
4,Comercial,Sierra,341.1,Bueno,Madera,Si,Si,89,7,20.1,62.1,36.98
5,Residencial,Oriente,234.3,Regular,Madera,No,No,85,23,27.7,135.5,28.62
4,Residencial,Sierra,152.8,Bueno,Madera,Si,Si,82,23,20.9,136.5,22.34
4,Residencial,Costa,145.8,Malo,Madera,No,Si,67,14,24.2,131.8,21.78
6,Comercial,Oriente,200.8,Malo,Hormigon,No,No,53,21,20.6,98.0,36.27
3,Residencial,Sierra,230.4,Regular,Madera,Si,No,56,4,18.3,93.7,26.27
4,Comercial,Sierra,264.9,Regular,Hormigon,Si,No,63,15,21.2,86.5,29.24
3,Residencial,Costa,213.2,Regular,Madera,Si,No,92,21,26.0,91.2,26.94
4,Residencial,Costa,275.7,Regular,Hormigon,No,Si,97,10,25.2,63.1,39.12
1,Comercial,Oriente,217.3,Bueno,Hormigon,No,No,73,15,25.5,109.7,27.75
6,Residencial,Sierra,199.9,Bueno,Hormigon,No,Si,90,4,21.7,101.5,28.48
6,Residencial,Costa,198.3,Malo,Mixto,Si,No,87,7,28.3,86.5,39.13
7,Comercial,Oriente,224.0,Regular,Hormigon,Si,No,61,21,28.6,110.1,41.63
5,Residencial,Sierra,260.9,Regular,Hormigon,No,No,49,18,23.4,67.3,35.89
7,Comercial,Sierra,215.8,Bueno,Madera,Si,Si,93,6,31.2,158.5,27.59
4,Residencial,Oriente,313.6,Regular,Hormigon,No,No,47,10,27.7,113.2,34.47
3,Residencial,Oriente,139.2,Malo,Hormigon,Si,Si,60,9,28.7,133.8,16.13
5,Residencial,Costa,188.4,Malo,Mixto,No,No,76,18,22.2,97.4,28.02
6,Residencial,Sierra,194.6,Regular,Madera,No,No,46,18,18.0,59.9,28.59
4,Residencial,Sierra,273.4,Malo,Mixto,No,Si,65,9,31.0,112.0,34.96
3,Residencial,Sierra,119.9,Malo,Mixto,Si,Si,52,11,30.3,127.2,20.48
6,Residencial,Oriente,221.0,Bueno,Mixto,Si,No,55,11,19.8,137.3,36.23
2,Residencial,Costa,118.8,Malo,Hormigon,No,No,69,4,23.6,80.2,16.31
3,Comercial,Sierra,156.7,Regular,Mixto,No,Si,70,16,27.9,89.4,21.92
4,Comercial,Oriente,335.7,Regular,Mixto,No,No,44,16,27.8,118.0,42.78
3,Residencial,Sierra,264.5,Malo,Madera,No,Si,71,14,30.9,126.9,30.61
5,Residencial,Costa,309.3,Regular,Madera,No,No,55,7,20.1,71.2,44.35
1,Comercial,Sierra,199.1,Bueno,Madera,No,Si,86,10,24.4,121.1,26.68
4,Residencial,Costa,231.2,Malo,Madera,Si,Si,48,15,19.5,75.9,29.78
7,Residencial,Costa,324.3,Malo,Mixto,Si,Si,61,16,23.8,76.3,39.34
4,Comercial,Sierra,162.8,Malo,Madera,Si,Si,94,15,18.2,107.6,22.04
4,Residencial,Sierra,347.2,Regular,Hormigon,Si,Si,83,19,31.5,154.6,41.63
4,Residencial,Costa,238.0,Regular,Mixto,No,No,79,9,25.9,103.2,32.73
5,Comercial,Oriente,305.1,Malo,Madera,No,No,84,17,30.7,74.4,35.91
6,Residencial,Costa,231.5,Regular,Mixto,No,No,76,22,18.9,103.3,33.14
1,Residencial,Sierra,123.0,Regular,Madera,Si,No,53,19,21.4,114.5,20.37
4,Comercial,Sierra,138.7,Malo,Mixto,Si,No,55,7,21.9,89.4,28.24
5,Residencial,Oriente,223.4,Malo,Madera,No,No,82,8,23.8,55.5,31.37
5,Comercial,Costa,302.3,Regular,Hormigon,Si,No,59,12,30.0,116.3,49.77
2,Residencial,Costa,114.2,Malo,Madera,Si,No,83,6,23.8,114.1,13.49
6,Residencial,Costa,340.1,Malo,Mixto,No,No,54,13,21.1,97.1,48.81
2,Comercial,Sierra,251.6,Malo,Mixto,No,Si,95,20,19.0,76.7,45.02
